[epoch 304]train-acc:0.4939 train-loss:1.42  test-acc:0.3824 test-loss:2.23
[epoch 305]train-acc:0.498 train-loss:1.4  test-acc:0.1193 test-loss:3.91
[epoch 306]train-acc:0.5033 train-loss:1.38  test-acc:0.1975 test-loss:3.32
[epoch 307]train-acc:0.4977 train-loss:1.4  test-acc:0.3823 test-loss:1.91
[epoch 308]train-acc:0.4895 train-loss:1.42  test-acc:0.1301 test-loss:4.04
[epoch 309]train-acc:0.4907 train-loss:1.41  test-acc:0.2243 test-loss:4.95
[epoch 310]train-acc:0.5008 train-loss:1.4  test-acc:0.4649 test-loss:1.59
[epoch 311]train-acc:0.496 train-loss:1.41  test-acc:0.1073 test-loss:3.85
[epoch 312]train-acc:0.4921 train-loss:1.41  test-acc:0.175 test-loss:5.0
[epoch 313]train-acc:0.4914 train-loss:1.42  test-acc:0.223 test-loss:3.86
[epoch 314]train-acc:0.4965 train-loss:1.41  test-acc:0.1956 test-loss:3.08
[epoch 315]train-acc:0.4946 train-loss:1.41  test-acc:0.2356 test-loss:2.47
[epoch 316]train-acc:0.4941 train-loss:1.41  test-acc:0.1036 test-loss:4.03
[epoch 317]train-acc:0.4943 train-loss:1.41  test-acc:0.2984 test-loss:2.15
[epoch 318]train-acc:0.499 train-loss:1.41  test-acc:0.4495 test-loss:1.59
[epoch 319]train-acc:0.4942 train-loss:1.41  test-acc:0.131 test-loss:3.34
